datetime,respondent,respondent-name,type-name,demand_mwh
2023-03-13 12:00:00,CISO,California Independent System Operator,Demand,21302.0
2023-03-13 13:00:00,CISO,California Independent System Operator,Demand,21177.0
2023-03-13 14:00:00,CISO,California Independent System Operator,Demand,22179.0
2023-03-13 15:00:00,CISO,California Independent System Operator,Demand,24093.0
2023-03-13 16:00:00,CISO,California Independent System Operator,Demand,25628.0
2023-03-13 17:00:00,CISO,California Independent System Operator,Demand,25502.0
2023-03-13 18:00:00,CISO,California Independent System Operator,Demand,25334.0
2023-03-13 19:00:00,CISO,California Independent System Operator,Demand,24392.0
2023-03-13 20:00:00,CISO,California Independent System Operator,Demand,23204.0
2023-03-13 21:00:00,CISO,California Independent System Operator,Demand,22152.0
2023-03-13 22:00:00,CISO,California Independent System Operator,Demand,21106.0
2023-03-13 23:00:00,CISO,California Independent System Operator,Demand,20919.0
2023-03-14 00:00:00,CISO,California Independent System Operator,Demand,21321.0
2023-03-14 01:00:00,CISO,California Independent System Operator,Demand,22179.0
2023-03-14 02:00:00,CISO,California Independent System Operator,Demand,23719.0
2023-03-14 03:00:00,CISO,California Independent System Operator,Demand,25705.0
2023-03-14 04:00:00,CISO,California Independent System Operator,Demand,27198.0
2023-03-14 05:00:00,CISO,California Independent System Operator,Demand,26682.0
2023-03-14 06:00:00,CISO,California Independent System Operator,Demand,26005.0
2023-03-14 07:00:00,CISO,California Independent System Operator,Demand,24897.0
2023-03-14 08:00:00,CISO,California Independent System Operator,Demand,23400.0
2023-03-14 09:00:00,CISO,California Independent System Operator,Demand,22645.0
2023-03-14 10:00:00,CISO,California Independent System Operator,Demand,22000.0
2023-03-14 11:00:00,CISO,California Independent System Operator,Demand,21598.0
2023-03-14 12:00:00,CISO,California Independent System Operator,Demand,21223.0
2023-03-14 13:00:00,CISO,California Independent System Operator,Demand,21288.0
2023-03-14 14:00:00,CISO,California Independent System Operator,Demand,22119.0
2023-03-14 15:00:00,CISO,California Independent System Operator,Demand,24024.0
2023-03-14 16:00:00,CISO,California Independent System Operator,Demand,25396.0
2023-03-14 17:00:00,CISO,California Independent System Operator,Demand,25970.0
2023-03-14 18:00:00,CISO,California Independent System Operator,Demand,26616.0
2023-03-14 19:00:00,CISO,California Independent System Operator,Demand,26656.0
2023-03-14 20:00:00,CISO,California Independent System Operator,Demand,26664.0
2023-03-14 21:00:00,CISO,California Independent System Operator,Demand,26126.0
2023-03-14 22:00:00,CISO,California Independent System Operator,Demand,25340.0
2023-03-14 23:00:00,CISO,California Independent System Operator,Demand,24505.0
2023-03-15 00:00:00,CISO,California Independent System Operator,Demand,24488.0
2023-03-15 01:00:00,CISO,California Independent System Operator,Demand,24685.0
2023-03-15 02:00:00,CISO,California Independent System Operator,Demand,25334.0
2023-03-15 03:00:00,CISO,California Independent System Operator,Demand,26315.0
2023-03-15 04:00:00,CISO,California Independent System Operator,Demand,26900.0
2023-03-15 05:00:00,CISO,California Independent System Operator,Demand,26554.0
2023-03-15 06:00:00,CISO,California Independent System Operator,Demand,26150.0
2023-03-15 07:00:00,CISO,California Independent System Operator,Demand,24723.0
2023-03-15 08:00:00,CISO,California Independent System Operator,Demand,23344.0
2023-03-15 09:00:00,CISO,California Independent System Operator,Demand,22872.0
2023-03-15 10:00:00,CISO,California Independent System Operator,Demand,22205.0
2023-03-15 11:00:00,CISO,California Independent System Operator,Demand,21982.0
2023-03-15 12:00:00,CISO,California Independent System Operator,Demand,21794.0
2023-03-15 13:00:00,CISO,California Independent System Operator,Demand,21738.0
2023-03-15 14:00:00,CISO,California Independent System Operator,Demand,22897.0
2023-03-15 15:00:00,CISO,California Independent System Operator,Demand,24660.0
2023-03-15 16:00:00,CISO,California Independent System Operator,Demand,26335.0
2023-03-15 17:00:00,CISO,California Independent System Operator,Demand,26105.0
2023-03-15 18:00:00,CISO,California Independent System Operator,Demand,25213.0
2023-03-15 19:00:00,CISO,California Independent System Operator,Demand,24639.0
2023-03-15 20:00:00,CISO,California Independent System Operator,Demand,23649.0
2023-03-15 21:00:00,CISO,California Independent System Operator,Demand,23115.0
2023-03-15 22:00:00,CISO,California Independent System Operator,Demand,22356.0
2023-03-15 23:00:00,CISO,California Independent System Operator,Demand,22424.0
2023-03-16 00:00:00,CISO,California Independent System Operator,Demand,22046.0
2023-03-16 01:00:00,CISO,California Independent System Operator,Demand,22611.0
2023-03-16 02:00:00,CISO,California Independent System Operator,Demand,23560.0
2023-03-16 03:00:00,CISO,California Independent System Operator,Demand,25171.0
2023-03-16 04:00:00,CISO,California Independent System Operator,Demand,26781.0
2023-03-16 05:00:00,CISO,California Independent System Operator,Demand,26630.0
2023-03-16 06:00:00,CISO,California Independent System Operator,Demand,25962.0
2023-03-16 07:00:00,CISO,California Independent System Operator,Demand,24462.0
2023-03-16 08:00:00,CISO,California Independent System Operator,Demand,23163.0
2023-03-16 09:00:00,CISO,California Independent System Operator,Demand,22507.0
2023-03-16 10:00:00,CISO,California Independent System Operator,Demand,21980.0
2023-03-16 11:00:00,CISO,California Independent System Operator,Demand,21746.0
2023-03-16 12:00:00,CISO,California Independent System Operator,Demand,21683.0
2023-03-16 13:00:00,CISO,California Independent System Operator,Demand,21740.0
2023-03-16 14:00:00,CISO,California Independent System Operator,Demand,22705.0
2023-03-16 15:00:00,CISO,California Independent System Operator,Demand,24941.0
2023-03-16 16:00:00,CISO,California Independent System Operator,Demand,26408.0
2023-03-16 17:00:00,CISO,California Independent System Operator,Demand,25951.0
2023-03-16 18:00:00,CISO,California Independent System Operator,Demand,24841.0
2023-03-16 19:00:00,CISO,California Independent System Operator,Demand,23054.0
2023-03-16 20:00:00,CISO,California Independent System Operator,Demand,22316.0
2023-03-16 21:00:00,CISO,California Independent System Operator,Demand,21431.0
2023-03-16 22:00:00,CISO,California Independent System Operator,Demand,21025.0
2023-03-16 23:00:00,CISO,California Independent System Operator,Demand,20535.0
2023-03-17 00:00:00,CISO,California Independent System Operator,Demand,20657.0
2023-03-17 01:00:00,CISO,California Independent System Operator,Demand,20645.0
2023-03-17 02:00:00,CISO,California Independent System Operator,Demand,21863.0
2023-03-17 03:00:00,CISO,California Independent System Operator,Demand,23899.0
2023-03-17 04:00:00,CISO,California Independent System Operator,Demand,25884.0
2023-03-17 05:00:00,CISO,California Independent System Operator,Demand,26030.0
2023-03-17 06:00:00,CISO,California Independent System Operator,Demand,25335.0
2023-03-17 07:00:00,CISO,California Independent System Operator,Demand,24199.0
2023-03-17 08:00:00,CISO,California Independent System Operator,Demand,22853.0
2023-03-17 09:00:00,CISO,California Independent System Operator,Demand,22048.0
2023-03-17 10:00:00,CISO,California Independent System Operator,Demand,21369.0
2023-03-17 11:00:00,CISO,California Independent System Operator,Demand,21002.0
2023-03-17 12:00:00,CISO,California Independent System Operator,Demand,20783.0
2023-03-17 13:00:00,CISO,California Independent System Operator,Demand,21146.0
2023-03-17 14:00:00,CISO,California Independent System Operator,Demand,22468.0
2023-03-17 15:00:00,CISO,California Independent System Operator,Demand,24608.0
2023-03-17 16:00:00,CISO,California Independent System Operator,Demand,25975.0
2023-03-17 17:00:00,CISO,California Independent System Operator,Demand,25614.0
2023-03-17 18:00:00,CISO,California Independent System Operator,Demand,24092.0
2023-03-17 19:00:00,CISO,California Independent System Operator,Demand,22559.0
2023-03-17 20:00:00,CISO,California Independent System Operator,Demand,20651.0
2023-03-17 21:00:00,CISO,California Independent System Operator,Demand,19292.0
2023-03-17 22:00:00,CISO,California Independent System Operator,Demand,18497.0
2023-03-17 23:00:00,CISO,California Independent System Operator,Demand,18599.0
2023-03-18 00:00:00,CISO,California Independent System Operator,Demand,19256.0
2023-03-18 01:00:00,CISO,California Independent System Operator,Demand,20478.0
2023-03-18 02:00:00,CISO,California Independent System Operator,Demand,21822.0
2023-03-18 03:00:00,CISO,California Independent System Operator,Demand,23311.0
2023-03-18 04:00:00,CISO,California Independent System Operator,Demand,24909.0
2023-03-18 05:00:00,CISO,California Independent System Operator,Demand,24894.0
2023-03-18 06:00:00,CISO,California Independent System Operator,Demand,24379.0
2023-03-18 07:00:00,CISO,California Independent System Operator,Demand,23418.0
2023-03-18 08:00:00,CISO,California Independent System Operator,Demand,22211.0
2023-03-18 09:00:00,CISO,California Independent System Operator,Demand,21527.0
2023-03-18 10:00:00,CISO,California Independent System Operator,Demand,20813.0
2023-03-18 11:00:00,CISO,California Independent System Operator,Demand,20466.0
2023-03-18 12:00:00,CISO,California Independent System Operator,Demand,20159.0
2023-03-18 13:00:00,CISO,California Independent System Operator,Demand,20193.0
2023-03-18 14:00:00,CISO,California Independent System Operator,Demand,20717.0
2023-03-18 15:00:00,CISO,California Independent System Operator,Demand,21549.0
2023-03-18 16:00:00,CISO,California Independent System Operator,Demand,21886.0
2023-03-18 17:00:00,CISO,California Independent System Operator,Demand,21360.0
2023-03-18 18:00:00,CISO,California Independent System Operator,Demand,19730.0
2023-03-18 19:00:00,CISO,California Independent System Operator,Demand,18741.0
2023-03-18 20:00:00,CISO,California Independent System Operator,Demand,17770.0
2023-03-18 21:00:00,CISO,California Independent System Operator,Demand,17326.0
2023-03-18 22:00:00,CISO,California Independent System Operator,Demand,17158.0
2023-03-18 23:00:00,CISO,California Independent System Operator,Demand,17677.0
2023-03-19 00:00:00,CISO,California Independent System Operator,Demand,18846.0
2023-03-19 01:00:00,CISO,California Independent System Operator,Demand,20032.0
2023-03-19 02:00:00,CISO,California Independent System Operator,Demand,21386.0
2023-03-19 03:00:00,CISO,California Independent System Operator,Demand,22749.0
2023-03-19 04:00:00,CISO,California Independent System Operator,Demand,23994.0
2023-03-19 05:00:00,CISO,California Independent System Operator,Demand,23843.0
2023-03-19 06:00:00,CISO,California Independent System Operator,Demand,23462.0
2023-03-19 07:00:00,CISO,California Independent System Operator,Demand,22477.0
2023-03-19 08:00:00,CISO,California Independent System Operator,Demand,21471.0
2023-03-19 09:00:00,CISO,California Independent System Operator,Demand,20890.0
2023-03-19 10:00:00,CISO,California Independent System Operator,Demand,20180.0
2023-03-19 11:00:00,CISO,California Independent System Operator,Demand,19659.0
2023-03-19 12:00:00,CISO,California Independent System Operator,Demand,19398.0
2023-03-19 13:00:00,CISO,California Independent System Operator,Demand,19433.0
2023-03-19 14:00:00,CISO,California Independent System Operator,Demand,19458.0
2023-03-19 15:00:00,CISO,California Independent System Operator,Demand,20086.0
2023-03-19 16:00:00,CISO,California Independent System Operator,Demand,20566.0
2023-03-19 17:00:00,CISO,California Independent System Operator,Demand,20958.0
2023-03-19 18:00:00,CISO,California Independent System Operator,Demand,21179.0
2023-03-19 19:00:00,CISO,California Independent System Operator,Demand,21229.0
2023-03-19 20:00:00,CISO,California Independent System Operator,Demand,21381.0
2023-03-19 21:00:00,CISO,California Independent System Operator,Demand,21683.0
2023-03-19 22:00:00,CISO,California Independent System Operator,Demand,21413.0
2023-03-19 23:00:00,CISO,California Independent System Operator,Demand,21175.0
2023-03-20 00:00:00,CISO,California Independent System Operator,Demand,21159.0
2023-03-20 01:00:00,CISO,California Independent System Operator,Demand,21467.0
2023-03-20 02:00:00,CISO,California Independent System Operator,Demand,22951.0
2023-03-20 03:00:00,CISO,California Independent System Operator,Demand,23625.0
2023-03-20 04:00:00,CISO,California Independent System Operator,Demand,24797.0
2023-03-20 05:00:00,CISO,California Independent System Operator,Demand,24659.0
2023-03-20 06:00:00,CISO,California Independent System Operator,Demand,24072.0
2023-03-20 07:00:00,CISO,California Independent System Operator,Demand,22890.0
